File.accession,File.format,File.type,File.format.type,Output.type,File.assembly,Experiment.accession,Biosample.term.name,Experiment.target,Size,md5sum,peaks_count_raw,peaks_count_run
ENCFF529XTF,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR290SSQ,HEK293,MAZ-human,790987,b47b528ea69c56616d506fcf087a4748,42805,42805
ENCFF389COE,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR185QFX,HEK293,ZNF549-human,71962,d41248928d198339fb132de362f1b3aa,3707,3707
ENCFF139IGE,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR619OUC,HEK293,ZBTB6-human,239194,d7f858d154c151237fe2c759deda688a,12970,12970
ENCFF790TTV,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR635NOQ,HEK293,KLF8-human,561529,39c37ba592ff11f44c5d4b8f46ad3f3e,30143,30143
ENCFF489EFG,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR070HWF,HEK293,ZNF768-human,129403,0a0f7fb862e9c04b6df73efde7025e8b,6888,6888
ENCFF725SQV,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR461ZJT,HEK293,ZNF501-human,374236,9922e5e4da2e53a37104800d560c8654,19780,19780
ENCFF673JCM,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR993DED,HEK293,ZNF214-human,23615,4ad00f66aa6f5b7479b917c1d5cac5a0,1177,1177
ENCFF425YHJ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR909TSW,HEK293,ZNF547-human,75996,c04f8cd9fa9b5c2ec6a060dbf9cca4c4,3919,3919
ENCFF173MMC,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR538RDA,HEK293,ZNF560-human,67752,be54148cca63b8b9b7c75bd05a192e23,3493,3493
ENCFF875ZRE,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR707BNG,HEK293,MYNN-human,106330,f0c160e9e611dc71add99f8ea746758c,5546,5546
ENCFF659VIS,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR185FOY,HEK293,ZNF341-human,677579,26f571a974406ab76b6eba42a61dc194,36529,36529
ENCFF992KBL,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR228PGT,HEK293,ZNF292-human,35746,6907f67c9827e831be450388776ce310,1823,1823
ENCFF427HLT,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR559IOZ,HEK293,ZXDB-human,690612,44d392c0e54422e1555d54163b92f0fa,36902,36902
ENCFF591RCB,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR497IAS,HEK293,ZNF747-human,11136,aba57fef4b6e56623bcad8667d6398ce,544,544
ENCFF223GQC,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR006GAQ,HEK293,KLF10-human,409713,042858225705eb2eb194677ff7d5195e,21502,21502
ENCFF103JPK,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR859BMR,HEK293,KLF1-human,633307,fba562c2692a540702631ce0395f257d,35558,35558
ENCFF771ALQ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR418MKG,HEK293,ZNF692-human,627349,165fc168fd5fd1658d196a3ab1b40f96,33366,33366
ENCFF065LJS,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR233MWH,HEK293,ZNF670-human,11921,bcc9e858ce6f109f250e11dd33a73260,582,582
ENCFF110SBW,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR564YYW,HEK293,ZNF157-human,59373,272ddea86f0a651638651809866fb7e5,3046,3046
ENCFF715VBR,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR466VYP,HEK293,ZNF266-human,92355,72f366e8313230f8f34adccbeba2b899,4832,4832
ENCFF326MMO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR017QBI,HEK293,ZNF600-human,976443,ab399d15756b1d100f29f1bf2ca177cd,52506,52506
ENCFF755APT,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR283DOU,HEK293,ZNF660-human,595537,40fd10167414b18dfd4d96aad9317272,31233,31233
ENCFF800KKQ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR363XBR,HEK293,ZNF488-human,48413,41192fff889472854c7be5faeaa74b7b,2490,2490
ENCFF695WON,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR769JRS,HEK293,AEBP2-human,38646,e7a4e014d438f4589ef7ac8f51cae2f5,1952,1952
ENCFF430PDB,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR859RAO,HEK293,YY1-human,221873,7b6a9128f472fa3fe4977491ed4e2307,11638,11638
ENCFF850BDF,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR661AXW,HEK293,ZNF169-human,35626,87edda15a66a88e59d835cdf560f9e70,1796,1796
ENCFF088ZHH,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR211PZO,HEK293,GLI4-human,91281,f7a8ea3fc8f994e76cc4284d4029649d,4702,4702
ENCFF667WTL,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR283MWQ,HEK293,ZNF133-human,146474,3cbdedad5649c7dce938b8764973a109,7774,7774
ENCFF626HCO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR762DQP,HEK293,ZNF658-human,13099,7d54572660233d317fd2787ede36b84a,645,645
ENCFF355FWU,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR194KWL,HEK293,ZNF704-human,28727,ac6e4f8cdd8f3e5963537e8675fec1e7,1449,1449
ENCFF107KSN,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR134QIE,HEK293,ZFP3-human,72021,dc61dcdfb00038d74aea28126fc407fd,3857,3857
ENCFF076WDH,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR460MBI,HEK293,ZBTB20-human,791833,295d13fb060371e373b85d98036f97e9,42581,42581
ENCFF324BAV,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR721QZV,HEK293,ZSCAN18-human,58529,2775116ce9b8689557afaaa114bd4275,3008,3008
ENCFF586ALU,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR371LLY,HEK293,ZNF37A-human,35214,6e92e4a4b15a6b73cdf5ffa9b3a14c95,1798,1798
ENCFF509KNA,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR689YFA,HEK293,ZNF146-human,629597,399e6fd390c1bd9232b0cbc57dbaa325,34945,34945
ENCFF266MUN,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR768VNZ,HEK293,ZSCAN30-human,442464,8c4040acce52fc87a5594dc5c9798483,23594,23594
ENCFF424QVD,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR605MGM,HEK293,SCRT1-human,421967,29dc28ea3f9672779099ef47efd349e7,22701,22701
ENCFF755NLD,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR692HSE,HEK293,YY2-human,166809,a6c5cd78dafce94ab6da5433ab9dcd53,8921,8921
ENCFF224OXG,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR701RXW,HEK293,ZNF530-human,38116,01c94992adbc38bf49f43ee5bb683548,1936,1936
ENCFF758SMD,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR076EZB,HEK293,KLF9-human,420935,6d5a1a62f535580b65ce538ddd3f801e,23735,23735
ENCFF036IPI,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR711UOA,HEK293,ZNF837-human,27821,126902c34c6549c8853d0562ca2e09f2,1397,1397
ENCFF303QIA,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR365DQH,HEK293,ZNF211-human,29021,3106667e13c88b535f794a4231d42d82,1456,1456
ENCFF789GNK,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR304AMN,HEK293,IKZF3-human,532160,5ebc1a7d2f5d6501e0c9633e9804a40c,28674,28674
ENCFF311QUH,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR535DIA,HEK293,GLIS2-human,713550,df3724cc1c0f4262fae9194d4f7041fe,38620,38620
ENCFF241FHJ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR897RVP,HEK293,ZNF514-human,23652,524e067fcb0b1d1d46114f061f5b05b8,1182,1182
ENCFF891HTS,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR421QXA,HEK293,ZNF571-human,14886,aa2e2feb30713cba2cf7a2090add61c1,735,735
ENCFF238TAW,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR217WRC,HEK293,TSHZ1-human,183688,80a0f6a56df8703f28b7778d2b5f0b79,9779,9779
ENCFF193XBL,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR224NFP,HEK293,ZNF426-human,159784,5ddef8642d7da35c28f5efc65ab7fed6,8880,8880
ENCFF182MPY,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR217HTK,HEK293,ATF2-human,454222,75494dafa17dc73215a3f7cd1a102939,24947,24947
ENCFF540KGK,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR125ULS,HEK293,ZNF561-human,398132,d5ac31b8e2dd5d8e0338e9ab7cfe3d96,20799,20799
ENCFF217CVI,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR984MDV,HEK293,ZNF24-human,344384,7c1979dc13d1540af07f7e601f52eefb,18518,18518
ENCFF780SZL,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR878DES,HEK293,ZNF624-human,21082,e3ff65640bbd1c092790586e4b475d41,1048,1048
ENCFF539RVI,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR065WUF,HEK293,KLF17-human,483200,f9cfa19a146333c52063ae4198142d6f,26048,26048
ENCFF188WLZ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR770PQN,HEK293,BCL11B-human,185099,76bce949652f8a6dd01c6b2cc39d82a8,9750,9750
ENCFF024WWW,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR357QJR,HEK293,ZSCAN5A-human,130237,06c885c351914983a6da4a3b196c1a05,6780,6780
ENCFF577UYO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR028EGI,HEK293,ZNF26-human,44812,34d47820bc9dceb5c16acc3fffc3950f,2288,2288
ENCFF139XGF,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR586BRJ,HEK293,ZNF433-human,72565,28300af439838c5ad414083a9952c07f,3799,3799
ENCFF261PRO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR691TXI,HEK293,ZNF610-human,239144,edb5f6ff26c115e1c056f7d739bca378,12637,12637
ENCFF066ZQN,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR924GRG,HEK293,ZBTB49-human,13727,6910217de8b6f429c387966e41f801a3,676,676
ENCFF890FAV,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR004PLU,HEK293,ZBTB10-human,317386,802918c076e03233d2137e4c650bfb21,16879,16879
ENCFF180POM,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR864VJE,HEK293,ZSCAN16-human,104153,23fb3d1e956ab2b29a6f5e587b794859,5425,5425
ENCFF359GIY,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR728MWW,HEK293,ZIC2-human,1059932,f08d2e0f1706d850d491b796df0692db,60005,60005
ENCFF742RAU,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR242BGR,HEK293,ZNF770-human,918548,a40218530029483db2335ae996107a8f,50558,50558
ENCFF979QGX,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR803GYT,HEK293,HIC1-human,433559,5fd290369a51094ccbf9847a0d71ff6d,23105,23105
ENCFF697RHJ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR019WUS,HEK293,ZNF10-human,304434,9e7b377870c43d999afc1efc8117933b,16329,16329
ENCFF418OFS,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR441UBA,HEK293,RBAK-human,54188,4c631f0b01288ef68795c28b3e40aeb2,2753,2753
ENCFF585OJO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR397DQC,HEK293,KLF16-human,329134,b91a2645559861abb1b978711690135b,17643,17643
ENCFF233HUW,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR210MET,HEK293,ZNF391-human,200450,eb0395504f3ed9b174458e4283225dd7,10923,10923
ENCFF501WRO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR919CZU,HEK293,EGR2-human,950755,06fc33d00c3b405c9562f21cdd64bb5b,53639,53639
ENCFF206PHI,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR504VDV,HEK293,ZNF654-human,575411,f9ae834a50cbe277234ff1b31b902ac1,33215,33215
ENCFF952OOU,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR211GNP,HEK293,ZSCAN4-human,451069,92d8f92f1ff02c86d2392cd60f12d70f,24567,24567
ENCFF551LUE,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR125DNC,HEK293,ZNF394-human,539483,c57b7fb20d2dd7541bfa4251807c9b14,29148,29148
ENCFF629EQY,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR768HOH,HEK293,ZNF324-human,252673,9657c3d85a2dfb9c743c6f7281fe6ca3,13310,13310
ENCFF743TLK,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR516VQK,HEK293,ZNF174-human,14655,ca04bd85fe55472816ae8cc5ba9bc1a4,714,714
ENCFF437IAR,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR896UBV,HEK293,REST-human,375396,8f38071fa9a237d058a13db1b3f4db7d,20192,20192
ENCFF480WCB,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR481FEC,HEK293,ZBTB8A-human,758152,33ddf10cf7a552cf3535dd6f1047df99,41360,41360
ENCFF379CCD,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR714LYA,HEK293,PRDM2-human,26986,827dd7e07720c0f8bd0eb6e8d2b62424,1567,1567
ENCFF799MUM,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR985MYI,HEK293,ZNF114-human,13399,f118b11576322f5abcc55868d2654ed9,661,661
ENCFF064ZJO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR854ORP,HEK293,ZNF350-human,39766,b1523cf80ec48a555937f3485fff9bcd,2015,2015
ENCFF410SFG,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR736ZKL,HEK293,ZNF148-human,44866,8532102d7fa44a523e026228cd1e68d1,2308,2308
ENCFF892TRD,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR044FMM,HEK293,SALL2-human,29092,a996835119f6351aef9cbffdb3546e3e,1474,1474
ENCFF196LGK,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR775HFF,HEK293,ZNF791-human,57079,24fa27415d65024d99a42e3e4c1aea72,2891,2891
ENCFF822ULV,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR076KZW,HEK293,ZNF280C-human,9254,7b083a90db107a7cd7aafc079178a65d,533,533
ENCFF632WJK,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR324LTM,HEK293,OSR2-human,564465,3173404e2d6046926a8688c202c960d7,31226,31226
ENCFF444VWF,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR807LQP,HEK293,SP2-human,550075,ddd90d2aa7ec294b697ecc44cf6e1101,30870,30870
ENCFF114DGV,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR773REP,HEK293,ZBTB7A-human,159871,6a57ed0ae7d57cb8caa08617896a5215,8400,8400
ENCFF297VNY,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR194BBY,HEK293,ZNF221-human,20342,8aa21bc2c9eb460755d6dbc951fdc280,1010,1010
ENCFF406WQB,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR977HTH,HEK293,ZNF18-human,332967,c0b9687300ec2fa19df78d2490b87920,17921,17921
ENCFF619TVD,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR279KDC,HEK293,ZNF677-human,86220,0e0eb620f9c608800f353151aa0fee56,4495,4495
ENCFF184TPP,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR146NLL,HEK293,REPIN1-human,80032,bef1a57cbde0a07aef485473f9c028a1,4101,4101
ENCFF055IOC,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR093HXE,HEK293,ZNF16-human,42317,381b9df19d0c5ad66299be3fdbbcdaab,2211,2211
ENCFF006ZKN,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR966PJJ,HEK293,WT1-human,472757,2ec1bcf2b16290753ef899557ce61288,26060,26060
ENCFF203JNU,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR365GRX,HEK293,ZFP37-human,306769,513a84d75800344200f346c6c2016800,16121,16121
ENCFF375JQI,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR966ULI,HEK293,PATZ1-human,762031,3c0d229f34e1dd81b247b3a7ed747076,41664,41664
ENCFF423DNE,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR543KOA,HEK293,ZBTB12-human,177486,2e7e6e52cb378e1dd3851189c03a13d4,9508,9508
ENCFF499WWI,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR679STZ,HEK293,ZNF792-human,78505,11a80e250d3b04836763bc25ff2bf2d1,4043,4043
ENCFF901LSG,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR501NSC,HEK293,ZSCAN26-human,30180,c295f0b5a547ec9b0ebfbb47122253cc,1515,1515
ENCFF659RJF,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR338SEM,HEK293,ZNF248-human,33250,5b68df0448914557965342623ef80fe4,1688,1688
ENCFF747ZUO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR163RYW,HEK293,ZNF189-human,702145,1f0f47e3c884cee31c9ac3daf83401ab,37194,37194
ENCFF170YAZ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR567XAM,HEK293,ZNF473-human,21908,84fa3580fa52a2089262836d7296d055,1089,1089
ENCFF067DBK,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR858FAN,HEK293,ZNF621-human,18903,411cacebd68b34c1c486dede5fb680fc,937,937
ENCFF076NIY,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR274LVQ,HEK293,ZNF776-human,32138,52d6fee9956f70f429dbd03a516cb6b5,1621,1621
ENCFF812YDP,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR348AGV,HEK293,SETDB1-human,678250,2015c0f649733f485578d17f7a309002,37296,37296
ENCFF583PWM,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR768LIO,HEK293,OVOL3-human,149999,8b3ff6bc0e0c621e87af9b09bc25396b,7951,7951
ENCFF133NBX,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR927UJQ,HEK293,ZBTB1-human,87510,d7496a0ce672f6bfbc0f897d7519017e,4529,4529
ENCFF351OYP,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR443MVV,HEK293,PRDM4-human,345995,7e36ae51acf165700b8e7f4d10b76dcf,18918,18918
ENCFF884UOX,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR673SGK,HEK293,BCL6B-human,162675,df2758d3c8a47cb043b90ab68b3bcc0d,8647,8647
ENCFF437YMN,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR676ZEF,HEK293,ZNF398-human,514813,66aba663dfaa551eff8ef0c38d1b58b5,27408,27408
ENCFF610SSK,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR847PFO,HEK293,HOXB7-human,119753,dd8534309977fdf4f350f4a6a5843a86,6478,6478
ENCFF153XOB,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR632SIM,HEK293,ZFHX2-human,1137352,cd3f1606759b14f847520eb54f55fe5d,64190,64190
ENCFF141KSD,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR882ZTS,HEK293,ZBTB11-human,453033,45395d210eaeb223e7c85836ff860870,24684,24684
ENCFF103VED,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR328SUD,HEK293,ZNF335-human,1303637,b6a2553daa08384323af77678159adf7,70701,70701
ENCFF651DMY,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR727PIC,HEK293,ZNF34-human,185553,86060c7252ef93761cbf78e567708cbe,10143,10143
ENCFF536XNZ,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR106EBH,HEK293,ZNF366-human,964827,6258a1e86db25197472044f8951096b6,51856,51856
ENCFF770OVD,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR767XSF,HEK293,ZNF555-human,121955,b8faa3ec80f2e6d002ee12d3047a3d9f,6727,6727
ENCFF716RTC,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR159GFL,HEK293,ZNF518A-human,338129,766541be0dbd246c170c498cab103aa3,18693,18693
ENCFF167NBL,bed narrowPeak,bed,narrowPeak,conservative IDR thresholded peaks,GRCh38,ENCSR229DYF,HEK293,ZBTB26-human,665554,532a672d6402cae2bd8ad93f5efc930f,36083,36083
ENCFF021QGZ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000AVC,H1,KDM4A-human,619130,1f1bfb8de62a6052e7f400606e8eec6d,35293,35293
ENCFF257FUV,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BQV,H1,SP4-human,138857,fb832c8e033746379c5dbc8c6a14a181,7886,7886
ENCFF721TNS,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000EBX,H1,BRCA1-human,37451,7094f35bc7aa34ed12846c2115f2bfa9,1942,1942
ENCFF346KIW,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000ECD,H1,USF2-human,153325,b4e981f9a19b1eb36b9e60275def7372,8333,8333
ENCFF978MNS,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BIU,H1,USF1-human,515206,f374212d25b9febf2af2a72bbdb9f836,31492,31492
ENCFF731EYW,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000EBU,H1,CHD1-human,36897,4fa4e6d6712780398bffac60eb76f051,1859,1859
ENCFF383EYO,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BMU,H1,POU5F1-human,86965,c60c4f9b1608fb4e047f5d073a724b12,5029,5029
ENCFF225AMM,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000EUQ,H1,SUZ12-human,78393,9b3ea27c4d372e17363ec959d4ab9bf7,4305,4305
ENCFF244VKF,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BKK,H1,EP300-human,171384,a5fd8938ab8ac933d808bf88406c236a,10193,10193
ENCFF823KCM,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000EBV,H1,CEBPB-human,357918,248d11012573504d157aff69275a7ba8,20036,20036
ENCFF235ROG,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000EBW,H1,ZNF143-human,644017,8c1f11a803d272d81f3f1c241b274e37,36156,36156
ENCFF142NQQ,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000ECF,H1,RFX5-human,42495,38145a55e636a965935e148fca8ee260,2188,2188
ENCFF309QRC,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BQG,H1,SP2-human,41772,311e63beaf63314eefd174f6a749b8c3,2388,2388
ENCFF412KEU,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000DLK,H1,CTCF-human,595484,a6f6143c04c10d75862e1e922d87f8d7,39249,39249
ENCFF414RES,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000ECC,H1,NRF1-human,88633,c7eb21b63a93321d1a842332076df937,4880,4880
ENCFF138MYA,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000EBP,H1,GTF2F1-human,73621,f1ebdce5df107000e0153faf65aa67c6,3790,3790
ENCFF821GUI,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000ECA,H1,JUN-human,51634,87c44e535cd63d9148fd57c810268567,2707,2707
ENCFF738LQB,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BHM,H1,REST-human,240141,7659937d11724a7d347130b5a0c356d2,14625,14625
ENCFF262EKX,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BMJ,H1,BCL11A-human,15500,de8c9ccce37c5196f185be38e3e30911,894,894
ENCFF745EBL,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BJW,H1,RXRA-human,36976,bb371c09019a990b4a4449aee5f5fe78,2166,2166
ENCFF308NZT,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000BIW,H1,GABPA-human,160610,6246546544f19979f6ac4e1f42a60921,9360,9360
ENCFF287KKY,bed narrowPeak,bed,narrowPeak,IDR thresholded peaks,GRCh38,ENCSR000EBZ,H1,JUND-human,236006,084b6c5d566f792ba1cfc07a3780d4c7,12818,12818
